Date,StdDev
8/20/2001,0.00893695
8/21/2001,0.009233824
8/22/2001,0.010076725
8/23/2001,0.009617236
8/24/2001,0.009522399
8/27/2001,0.011881578
8/28/2001,0.012019314
8/29/2001,0.012786082
8/30/2001,0.012802305
8/31/2001,0.013660491
9/4/2001,0.013467527
9/5/2001,0.012890036
9/6/2001,0.012101997
9/7/2001,0.013398694
9/10/2001,0.013992758
9/17/2001,0.012276811
9/18/2001,0.018620382
9/19/2001,0.018855565
9/20/2001,0.019043514
9/21/2001,0.01994592
9/24/2001,0.01862049
9/25/2001,0.024534553
9/26/2001,0.02514792
9/27/2001,0.02461378
9/28/2001,0.024844632
10/1/2001,0.025702608
10/2/2001,0.01949999
10/3/2001,0.019822838
10/4/2001,0.018633797
10/5/2001,0.013486479
10/8/2001,0.012284082
10/9/2001,0.009500632
10/10/2001,0.009926059
10/11/2001,0.011013497
10/12/2001,0.011357212
10/15/2001,0.010774111
10/16/2001,0.010787467
10/17/2001,0.010462174
10/18/2001,0.012145788
10/19/2001,0.012168755
10/22/2001,0.012151897
10/23/2001,0.013325037
10/24/2001,0.013309271
10/25/2001,0.011470681
10/26/2001,0.011849383
10/29/2001,0.011761277
10/30/2001,0.014525924
10/31/2001,0.014570686
11/1/2001,0.013168738
11/2/2001,0.01573053
11/5/2001,0.015814157
11/6/2001,0.015101681
11/7/2001,0.015547549
11/8/2001,0.015496843
11/9/2001,0.014635211
11/12/2001,0.014567337
11/13/2001,0.011261664
11/14/2001,0.011013783
11/15/2001,0.010605793
11/16/2001,0.008752795
11/19/2001,0.00930608
11/20/2001,0.009232064
11/21/2001,0.00916491
11/23/2001,0.009533413
11/26/2001,0.010359129
11/27/2001,0.010345116
11/28/2001,0.01018522
11/29/2001,0.00964689
11/30/2001,0.010691109
12/3/2001,0.010916175
12/4/2001,0.010985089
12/5/2001,0.011672557
12/6/2001,0.012643383
12/7/2001,0.012306821
12/10/2001,0.011922322
12/11/2001,0.013396387
12/12/2001,0.013357911
12/13/2001,0.011935668
12/14/2001,0.012594065
12/17/2001,0.012995882
12/18/2001,0.013286533
12/19/2001,0.012224756
12/20/2001,0.010762438
12/21/2001,0.011083783
12/24/2001,0.011252556
12/26/2001,0.009419183
12/27/2001,0.009478803
12/28/2001,0.009588932
12/31/2001,0.006160895
1/2/2002,0.008108255
1/3/2002,0.00816051
1/4/2002,0.00865414
1/7/2002,0.008630902
1/8/2002,0.008243847
1/9/2002,0.00823596
1/10/2002,0.008735091
1/11/2002,0.008676725
1/14/2002,0.009023518
1/15/2002,0.009175823
1/16/2002,0.008340217
1/17/2002,0.00984027
1/18/2002,0.009312528
1/22/2002,0.008713306
1/23/2002,0.008706772
1/24/2002,0.009437734
1/25/2002,0.009401461
1/28/2002,0.009177475
1/29/2002,0.008866817
1/30/2002,0.013114153
1/31/2002,0.013858306
2/1/2002,0.013050718
2/4/2002,0.012878971
2/5/2002,0.014963203
2/6/2002,0.014943733
2/7/2002,0.014487243
2/8/2002,0.014280453
2/11/2002,0.016178622
2/12/2002,0.016820011
2/13/2002,0.013339979
2/14/2002,0.012958353
2/15/2002,0.012342145
2/19/2002,0.012666948
2/20/2002,0.011590126
2/21/2002,0.012666202
2/22/2002,0.014422201
2/25/2002,0.014762914
2/26/2002,0.014431828
2/27/2002,0.013927359
2/28/2002,0.013934188
3/1/2002,0.013538919
3/4/2002,0.015535351
3/5/2002,0.015657977
3/6/2002,0.013666559
3/7/2002,0.013316336
3/8/2002,0.010179002
3/11/2002,0.010060072
3/12/2002,0.009490615
3/13/2002,0.009378074
3/14/2002,0.010507064
3/15/2002,0.010275191
3/18/2002,0.008133595
3/19/2002,0.0062549
3/20/2002,0.006281978
3/21/2002,0.00817841
3/22/2002,0.008178496
3/25/2002,0.007997652
3/26/2002,0.008593434
3/27/2002,0.009006547
3/28/2002,0.008707665
4/1/2002,0.008707655
4/2/2002,0.007943622
4/3/2002,0.007991951
4/4/2002,0.007428343
4/5/2002,0.005238964
4/8/2002,0.005225052
4/9/2002,0.005407539
4/10/2002,0.0044045
4/11/2002,0.005581033
4/12/2002,0.009282139
4/15/2002,0.009892154
4/16/2002,0.009937021
4/17/2002,0.013096217
4/18/2002,0.012918649
4/19/2002,0.012925192
4/22/2002,0.01297994
4/23/2002,0.013996231
4/24/2002,0.013907757
4/25/2002,0.013372267
4/26/2002,0.011079776
4/29/2002,0.011964228
4/30/2002,0.011893906
5/1/2002,0.008677641
5/2/2002,0.010218882
5/3/2002,0.010214796
5/6/2002,0.010147701
5/7/2002,0.010567745
5/8/2002,0.010577093
5/9/2002,0.016786269
5/10/2002,0.017155594
5/13/2002,0.017137364
5/14/2002,0.018382105
5/15/2002,0.019395204
5/16/2002,0.019149479
5/17/2002,0.019123226
5/20/2002,0.018623689
5/21/2002,0.01760682
5/22/2002,0.017961022
5/23/2002,0.013531567
5/24/2002,0.013239644
5/28/2002,0.012274596
5/29/2002,0.010811133
5/30/2002,0.007904933
5/31/2002,0.007893261
6/3/2002,0.007608999
6/4/2002,0.010136905
6/5/2002,0.010306666
6/6/2002,0.011051664
6/7/2002,0.012158417
6/10/2002,0.010977135
6/11/2002,0.011138006
6/12/2002,0.011831684
6/13/2002,0.012380193
6/14/2002,0.012486202
6/17/2002,0.012308574
6/18/2002,0.01365619
6/19/2002,0.013894083
6/20/2002,0.015327235
6/21/2002,0.014532582
6/24/2002,0.015136767
6/25/2002,0.015217174
6/26/2002,0.015827398
6/27/2002,0.015575259
6/28/2002,0.016846959
7/1/2002,0.016874973
7/2/2002,0.014250971
7/3/2002,0.013897137
7/5/2002,0.013722012
7/8/2002,0.019817534
7/9/2002,0.019589338
7/10/2002,0.020827033
7/11/2002,0.022586498
7/12/2002,0.022905929
7/15/2002,0.021549928
7/16/2002,0.021935072
7/17/2002,0.021920474
7/18/2002,0.021429987
7/19/2002,0.022791369
7/22/2002,0.016820884
7/23/2002,0.01732907
7/24/2002,0.017452069
7/25/2002,0.028733137
7/26/2002,0.02817258
7/29/2002,0.029578649
7/30/2002,0.034328719
7/31/2002,0.034072484
8/1/2002,0.034074239
8/2/2002,0.033441642
8/5/2002,0.03209622
8/6/2002,0.032713343
8/7/2002,0.032238391
8/8/2002,0.027152932
8/9/2002,0.028078732
8/12/2002,0.027846118
8/13/2002,0.023823288
8/14/2002,0.024145112
8/15/2002,0.02706055
8/16/2002,0.025435723
8/19/2002,0.02375476
8/20/2002,0.0188915
8/21/2002,0.018759188
8/22/2002,0.018628506
8/23/2002,0.016684515
8/26/2002,0.018874662
8/27/2002,0.018480817
8/28/2002,0.017646233
8/29/2002,0.015937546
8/30/2002,0.015184382
9/3/2002,0.01519803
9/4/2002,0.016428678
9/5/2002,0.017754386
9/6/2002,0.016379614
9/9/2002,0.016889236
9/10/2002,0.016596543
9/11/2002,0.016986686
9/12/2002,0.016794585
9/13/2002,0.016398283
9/16/2002,0.016454973
9/17/2002,0.016521213
9/18/2002,0.013181726
9/19/2002,0.012385035
9/20/2002,0.014330693
9/23/2002,0.012988055
9/24/2002,0.01212409
9/25/2002,0.010337609
9/26/2002,0.015191503
9/27/2002,0.016267208
9/30/2002,0.018772948
10/1/2002,0.018477411
10/2/2002,0.024948796
10/3/2002,0.026441901
10/4/2002,0.025422814
10/7/2002,0.025903931
10/8/2002,0.026424113
10/9/2002,0.026877251
10/10/2002,0.026215657
10/11/2002,0.02823996
10/14/2002,0.030136002
10/15/2002,0.029755752
10/16/2002,0.029762527
10/17/2002,0.029085573
10/18/2002,0.028970196
10/21/2002,0.027589364
10/22/2002,0.025486176
10/23/2002,0.026277982
10/24/2002,0.022477587
10/25/2002,0.024015585
10/28/2002,0.021315067
10/29/2002,0.021754843
10/30/2002,0.016447905
10/31/2002,0.014251755
11/1/2002,0.013535506
11/4/2002,0.014856727
11/5/2002,0.014154281
11/6/2002,0.01396816
11/7/2002,0.014277982
11/8/2002,0.015069318
11/11/2002,0.014277444
11/12/2002,0.01496244
11/13/2002,0.014758185
11/14/2002,0.014409761
11/15/2002,0.015114697
11/18/2002,0.014016497
11/19/2002,0.01411295
11/20/2002,0.013791485
11/21/2002,0.015125164
11/22/2002,0.013632259
11/25/2002,0.013052625
11/26/2002,0.011212679
11/27/2002,0.013631407
11/29/2002,0.015705623
12/2/2002,0.015212728
12/3/2002,0.015164007
12/4/2002,0.015515377
12/5/2002,0.015640355
12/6/2002,0.014443006
12/9/2002,0.013067299
12/10/2002,0.015323764
12/11/2002,0.016271725
12/12/2002,0.01526362
12/13/2002,0.01142332
12/16/2002,0.012032183
12/17/2002,0.015463213
12/18/2002,0.015168266
12/19/2002,0.015453893
12/20/2002,0.015270886
12/23/2002,0.015953058
12/24/2002,0.01311677
12/26/2002,0.012598277
12/27/2002,0.012592042
12/30/2002,0.014293105
12/31/2002,0.013973492
1/2/2003,0.010493491
1/3/2003,0.01509261
1/6/2003,0.014453549
1/7/2003,0.014776028
1/8/2003,0.014526887
1/9/2003,0.015555424
1/10/2003,0.015763872
1/13/2003,0.015724888
1/14/2003,0.012854819
1/15/2003,0.012868664
1/16/2003,0.013773886
1/17/2003,0.009992751
1/21/2003,0.011127862
1/22/2003,0.009938978
1/23/2003,0.010234446
1/24/2003,0.010187624
1/27/2003,0.010345389
1/28/2003,0.009907593
1/29/2003,0.010888158
1/30/2003,0.01145676
1/31/2003,0.012552238
2/3/2003,0.015406558
2/4/2003,0.015325031
2/5/2003,0.014986873
2/6/2003,0.014761141
2/7/2003,0.014349135
2/10/2003,0.01259485
2/11/2003,0.012425199
2/12/2003,0.012128069
2/13/2003,0.012180273
2/14/2003,0.010460406
2/18/2003,0.011063456
2/19/2003,0.01269706
2/20/2003,0.012405335
2/21/2003,0.01266399
2/24/2003,0.012982553
2/25/2003,0.013484653
2/26/2003,0.013537388
2/27/2003,0.014210633
2/28/2003,0.013584958
3/3/2003,0.013640254
3/4/2003,0.012410711
3/5/2003,0.011634833
3/6/2003,0.012181259
3/7/2003,0.012075192
3/10/2003,0.011763852
3/11/2003,0.012994397
3/12/2003,0.012545404
3/13/2003,0.01249169
3/14/2003,0.016625062
3/17/2003,0.016497743
3/18/2003,0.018994479
3/19/2003,0.017749894
3/20/2003,0.017737096
3/21/2003,0.017128055
3/24/2003,0.017765221
3/25/2003,0.019737918
3/26/2003,0.018832263
3/27/2003,0.019345236
3/28/2003,0.016949569
3/31/2003,0.017212617
4/1/2003,0.015926184
4/2/2003,0.016699478
4/3/2003,0.018373495
4/4/2003,0.01844432
4/7/2003,0.017058468
4/8/2003,0.012969937
4/9/2003,0.012669031
4/10/2003,0.013330174
4/11/2003,0.013443636
4/14/2003,0.013403983
4/15/2003,0.011964475
4/16/2003,0.011525982
4/17/2003,0.010995647
4/21/2003,0.011735018
4/22/2003,0.011662495
4/23/2003,0.012750516
4/24/2003,0.01283407
4/25/2003,0.012239901
4/28/2003,0.013397403
4/29/2003,0.013811894
4/30/2003,0.012712772
5/1/2003,0.012653762
5/2/2003,0.010749863
5/5/2003,0.010685883
5/6/2003,0.010818477
5/7/2003,0.009714146
5/8/2003,0.009757013
5/9/2003,0.009899394
5/12/2003,0.00935391
5/13/2003,0.00866178
5/14/2003,0.008812049
5/15/2003,0.008808324
5/16/2003,0.008805776
5/19/2003,0.008093044
5/20/2003,0.011374043
5/21/2003,0.010840922
5/22/2003,0.010792667
5/23/2003,0.010725552
5/27/2003,0.00979514
5/28/2003,0.010621871
5/29/2003,0.0106069
5/30/2003,0.010624754
6/2/2003,0.011565478
6/3/2003,0.011468606
6/4/2003,0.00692822
6/5/2003,0.006919934
6/6/2003,0.006746922
6/9/2003,0.007529137
6/10/2003,0.009066789
6/11/2003,0.008173556
6/12/2003,0.008414747
6/13/2003,0.008043842
6/16/2003,0.008477046
6/17/2003,0.010298273
6/18/2003,0.010392238
6/19/2003,0.009792692
6/20/2003,0.011203156
6/23/2003,0.011142538
6/24/2003,0.01115144
6/25/2003,0.01064085
6/26/2003,0.010285195
6/27/2003,0.011302306
6/30/2003,0.011405097
7/1/2003,0.008270248
7/2/2003,0.009184973
7/3/2003,0.010393061
7/7/2003,0.009758201
7/8/2003,0.011721255
7/9/2003,0.011008203
7/10/2003,0.011324005
7/11/2003,0.011670278
7/14/2003,0.011342029
7/15/2003,0.010392821
7/16/2003,0.01047878
7/17/2003,0.010563604
7/18/2003,0.010821271
7/21/2003,0.010855906
7/22/2003,0.009244567
7/23/2003,0.009724159
7/24/2003,0.00966239
7/25/2003,0.009105288
7/28/2003,0.010406964
7/29/2003,0.01031597
7/30/2003,0.010379829
7/31/2003,0.010258782
8/1/2003,0.009110058
8/4/2003,0.008941034
8/5/2003,0.007996392
8/6/2003,0.00981967
8/7/2003,0.010147135
8/8/2003,0.01069277
8/11/2003,0.008755307
8/12/2003,0.00890468
8/13/2003,0.009364657
8/14/2003,0.00948677
8/15/2003,0.009499085
8/18/2003,0.009006531
8/19/2003,0.009292415
8/20/2003,0.004444486
8/21/2003,0.005164999
8/22/2003,0.0045469
8/25/2003,0.006070258
8/26/2003,0.006019813
8/27/2003,0.005374017
8/28/2003,0.004995481
8/29/2003,0.005234012
9/2/2003,0.005481584
9/3/2003,0.00628875
9/4/2003,0.006353974
9/5/2003,0.005986388
9/8/2003,0.006562024
9/9/2003,0.005269466
9/10/2003,0.006207189
9/11/2003,0.007482218
9/12/2003,0.007467734
9/15/2003,0.007329839
9/16/2003,0.007260798
9/17/2003,0.007498329
9/18/2003,0.007349728
9/19/2003,0.008242187
9/22/2003,0.008195962
9/23/2003,0.008585584
9/24/2003,0.008420899
9/25/2003,0.009728812
9/26/2003,0.009938533
9/29/2003,0.009876895
9/30/2003,0.010532446
10/1/2003,0.009345831
10/2/2003,0.012149205
10/3/2003,0.011461416
10/6/2003,0.01186425
10/7/2003,0.011321507
10/8/2003,0.011322704
10/9/2003,0.009309146
10/10/2003,0.008469163
10/13/2003,0.008102018
10/14/2003,0.007893781
10/15/2003,0.006310382
10/16/2003,0.003399066
10/17/2003,0.003411
10/20/2003,0.004876029
10/21/2003,0.005200857
10/22/2003,0.005176483
10/23/2003,0.006625134
10/24/2003,0.00654273
10/27/2003,0.006510527
10/28/2003,0.006377539
10/29/2003,0.007837024
10/30/2003,0.007798882
10/31/2003,0.007718705
11/3/2003,0.006731605
11/4/2003,0.006638271
11/5/2003,0.006659913
11/6/2003,0.004715886
11/7/2003,0.004572995
11/10/2003,0.005631972
11/11/2003,0.005940133
11/12/2003,0.004149025
11/13/2003,0.00544756
11/14/2003,0.005441067
11/17/2003,0.006194382
11/18/2003,0.005945644
11/19/2003,0.006652948
11/20/2003,0.00739065
11/21/2003,0.007410114
11/24/2003,0.007452712
11/25/2003,0.008653922
11/26/2003,0.008712574
11/28/2003,0.008006584
12/1/2003,0.008009369
12/2/2003,0.008034432
12/3/2003,0.007825218
12/4/2003,0.006646617
12/5/2003,0.006398263
12/8/2003,0.006009832
12/9/2003,0.006122731
12/10/2003,0.005883721
12/11/2003,0.005814239
12/12/2003,0.00667534
12/15/2003,0.006671608
12/16/2003,0.006094692
12/17/2003,0.006226265
12/18/2003,0.006205591
12/19/2003,0.006936723
12/22/2003,0.006445881
12/23/2003,0.006464337
12/24/2003,0.005473177
12/26/2003,0.005541986
12/29/2003,0.004784015
12/30/2003,0.005948336
12/31/2003,0.00534651
1/2/2004,0.005390779
1/5/2004,0.005522976
1/6/2004,0.00546309
1/7/2004,0.005145631
1/8/2004,0.004984095
1/9/2004,0.004923302
1/12/2004,0.006130557
1/13/2004,0.006274735
1/14/2004,0.005738203
1/15/2004,0.006134312
1/16/2004,0.006120681
1/20/2004,0.006063769
1/21/2004,0.005374673
1/22/2004,0.005722634
1/23/2004,0.005902612
1/26/2004,0.006025854
1/27/2004,0.00599498
1/28/2004,0.007083837
1/29/2004,0.007885234
1/30/2004,0.007426267
2/2/2004,0.007376278
2/3/2004,0.007400044
2/4/2004,0.00741461
2/5/2004,0.007169925
2/6/2004,0.007325183
2/9/2004,0.008285995
2/10/2004,0.007036765
2/11/2004,0.006362707
2/12/2004,0.005683997
2/13/2004,0.005986782
2/17/2004,0.006306631
2/18/2004,0.006707359
2/19/2004,0.006921649
2/20/2004,0.006336873
2/23/2004,0.006528992
2/24/2004,0.005644636
2/25/2004,0.005675278
2/26/2004,0.00574523
2/27/2004,0.004412403
3/1/2004,0.004334829
3/2/2004,0.005184074
3/3/2004,0.004705473
3/4/2004,0.004554884
3/5/2004,0.004412114
3/8/2004,0.004277288
3/9/2004,0.005991552
3/10/2004,0.006119785
3/11/2004,0.007898381
3/12/2004,0.008543774
3/15/2004,0.009982016
3/16/2004,0.009467227
3/17/2004,0.009912786
3/18/2004,0.010838247
3/19/2004,0.010746994
3/22/2004,0.01112567
3/23/2004,0.011165822
3/24/2004,0.011195856
3/25/2004,0.010330247
3/26/2004,0.010649715
3/29/2004,0.009656216
3/30/2004,0.00982857
3/31/2004,0.009767269
4/1/2004,0.009151802
4/2/2004,0.009318483
4/5/2004,0.007751731
4/6/2004,0.005376325
4/7/2004,0.005598087
4/8/2004,0.005933284
4/12/2004,0.005417222
4/13/2004,0.005334726
4/14/2004,0.006377303
4/15/2004,0.006314641
4/16/2004,0.006440625
4/19/2004,0.006638055
4/20/2004,0.006098228
4/21/2004,0.007495139
4/22/2004,0.008084565
4/23/2004,0.009520245
4/26/2004,0.009500504
4/27/2004,0.009406317
4/28/2004,0.008118624
4/29/2004,0.009225274
4/30/2004,0.00955362
5/3/2004,0.0092427
5/4/2004,0.01014475
5/5/2004,0.008601129
5/6/2004,0.008578234
5/7/2004,0.007411088
5/10/2004,0.008575575
5/11/2004,0.008747686
5/12/2004,0.00957978
5/13/2004,0.009526065
5/14/2004,0.0092743
5/17/2004,0.009028819
5/18/2004,0.008325721
5/19/2004,0.008673286
5/20/2004,0.008135586
5/21/2004,0.008109436
5/24/2004,0.006314298
5/25/2004,0.005304929
5/26/2004,0.006395009
5/27/2004,0.006234161
5/28/2004,0.005986796
6/1/2004,0.006010897
6/2/2004,0.004853137
6/3/2004,0.004817521
6/4/2004,0.005907326
6/7/2004,0.006149024
6/8/2004,0.007217407
6/9/2004,0.007279854
6/10/2004,0.007430552
6/14/2004,0.00748156
6/15/2004,0.008195161
6/16/2004,0.008461584
6/17/2004,0.00843328
6/18/2004,0.008418996
6/21/2004,0.0076761
6/22/2004,0.007520516
6/23/2004,0.005813162
6/24/2004,0.006475988
6/25/2004,0.005706994
6/28/2004,0.005775268
6/29/2004,0.004841651
6/30/2004,0.004481258
7/1/2004,0.004751111
7/2/2004,0.006659222
7/6/2004,0.006610649
7/7/2004,0.0070475
7/8/2004,0.006873086
7/9/2004,0.006083152
7/12/2004,0.006324898
7/13/2004,0.006314598
7/14/2004,0.006332382
7/15/2004,0.006035129
7/16/2004,0.005547923
7/19/2004,0.004135158
7/20/2004,0.004156855
7/21/2004,0.005724648
7/22/2004,0.007972032
7/23/2004,0.007939274
7/26/2004,0.008084793
7/27/2004,0.008023974
7/28/2004,0.008859789
7/29/2004,0.008975073
7/30/2004,0.008923667
8/2/2004,0.008956992
8/3/2004,0.008834268
8/4/2004,0.008106323
8/5/2004,0.005410307
8/6/2004,0.007515974
8/9/2004,0.008323307
8/10/2004,0.008389475
8/11/2004,0.008955212
8/12/2004,0.008830766
8/13/2004,0.008986182
8/16/2004,0.008953656
8/17/2004,0.00984514
8/18/2004,0.009958409
8/19/2004,0.010599779
8/20/2004,0.009053009
8/23/2004,0.007334432
8/24/2004,0.007554212
8/25/2004,0.006703889
8/26/2004,0.006721269
8/27/2004,0.004905866
8/30/2004,0.00487081
8/31/2004,0.005632537
9/1/2004,0.005606592
9/2/2004,0.004801773
9/3/2004,0.005512095
9/7/2004,0.005639982
9/8/2004,0.005655672
9/9/2004,0.005861027
9/10/2004,0.005665396
9/13/2004,0.005772681
9/14/2004,0.005776081
9/15/2004,0.004583974
9/16/2004,0.005520804
9/17/2004,0.005540483
9/20/2004,0.004526114
9/21/2004,0.004795837
9/22/2004,0.00453656
9/23/2004,0.006102231
9/24/2004,0.006297195
9/27/2004,0.006239254
9/28/2004,0.006252065
9/29/2004,0.006503102
9/30/2004,0.006456329
10/1/2004,0.006342609
10/4/2004,0.008393336
10/5/2004,0.00807979
10/6/2004,0.008006124
10/7/2004,0.006645352
10/8/2004,0.007531678
10/11/2004,0.00816217
10/12/2004,0.007778495
10/13/2004,0.007917925
10/14/2004,0.008359153
10/15/2004,0.008721494
10/18/2004,0.006626689
10/19/2004,0.006791153
10/20/2004,0.007022044
10/21/2004,0.006180404
10/22/2004,0.006394703
10/25/2004,0.0067765
10/26/2004,0.006425288
10/27/2004,0.008561425
10/28/2004,0.008936104
10/29/2004,0.008320619
11/1/2004,0.008269218
11/2/2004,0.008247642
11/3/2004,0.007488761
11/4/2004,0.007917846
11/5/2004,0.008472989
11/8/2004,0.006357304
11/9/2004,0.006393458
11/10/2004,0.006055443
11/11/2004,0.00557194
11/12/2004,0.005707877
11/15/2004,0.005615158
11/16/2004,0.005627585
11/17/2004,0.006690712
11/18/2004,0.006048482
11/19/2004,0.004867132
11/22/2004,0.006171499
11/23/2004,0.006273294
11/24/2004,0.006183133
11/26/2004,0.006185621
11/29/2004,0.005832891
11/30/2004,0.005450244
12/1/2004,0.005370801
12/2/2004,0.006046454
12/3/2004,0.005808647
12/6/2004,0.005816584
12/7/2004,0.004214148
12/8/2004,0.005236862
12/9/2004,0.005535592
12/10/2004,0.005590291
12/13/2004,0.00556823
12/14/2004,0.005718131
12/15/2004,0.005705944
12/16/2004,0.004773824
12/17/2004,0.004812768
12/20/2004,0.005414284
12/21/2004,0.005405663
12/22/2004,0.004506098
12/23/2004,0.004342784
12/27/2004,0.004327066
12/28/2004,0.004494454
12/29/2004,0.004004638
12/30/2004,0.00392389
12/31/2004,0.004026624
1/3/2005,0.004110962
1/4/2005,0.003762392
1/5/2005,0.005569364
1/6/2005,0.00506496
1/7/2005,0.005383393
1/10/2005,0.005316368
1/11/2005,0.005716561
1/12/2005,0.005429371
1/13/2005,0.005604552
1/14/2005,0.005881323
1/18/2005,0.006431769
1/19/2005,0.007463325
1/20/2005,0.007176361
1/21/2005,0.007100144
1/24/2005,0.007020899
1/25/2005,0.007022114
1/26/2005,0.006856289
1/27/2005,0.00674848
1/28/2005,0.006659456
1/31/2005,0.006179536
2/1/2005,0.006278078
2/2/2005,0.005624867
2/3/2005,0.004453923
2/4/2005,0.003954502
2/7/2005,0.004043713
2/8/2005,0.003962047
2/9/2005,0.004004092
2/10/2005,0.005158777
2/11/2005,0.005190885
2/14/2005,0.005531195
2/15/2005,0.005494507
2/16/2005,0.005330948
2/17/2005,0.005326101
2/18/2005,0.006043989
2/22/2005,0.005033202
2/23/2005,0.006935251
2/24/2005,0.007407154
2/25/2005,0.007293731
2/28/2005,0.007815246
3/1/2005,0.007742228
3/2/2005,0.00789801
3/3/2005,0.007817658
3/4/2005,0.007815936
3/7/2005,0.008137258
3/8/2005,0.008150328
3/9/2005,0.006090355
3/10/2005,0.007353428
3/11/2005,0.007127991
3/14/2005,0.006738689
3/15/2005,0.006742812
3/16/2005,0.007045905
3/17/2005,0.007439906
3/18/2005,0.007506941
3/21/2005,0.005677883
3/22/2005,0.005539653
3/23/2005,0.005931158
3/24/2005,0.005559338
3/28/2005,0.005461374
3/29/2005,0.005431505
3/30/2005,0.004691212
3/31/2005,0.006958641
4/1/2005,0.006490195
4/4/2005,0.006528654
4/5/2005,0.006556567
4/6/2005,0.006677758
4/7/2005,0.005665876
4/8/2005,0.005792692
4/11/2005,0.006989206
4/12/2005,0.006984966
4/13/2005,0.006594974
4/14/2005,0.006320887
4/15/2005,0.00743445
4/18/2005,0.008359545
4/19/2005,0.008451666
4/20/2005,0.008814884
4/21/2005,0.009249347
4/22/2005,0.011608589
4/25/2005,0.011304583
4/26/2005,0.011609053
4/27/2005,0.01162194
4/28/2005,0.011348332
4/29/2005,0.011291522
5/2/2005,0.011214988
5/3/2005,0.011284576
5/4/2005,0.011071575
5/5/2005,0.009856582
5/6/2005,0.008073887
5/9/2005,0.008031552
5/10/2005,0.008007472
5/11/2005,0.008107298
5/12/2005,0.008180267
5/13/2005,0.007899253
5/16/2005,0.006710838
5/17/2005,0.007145697
5/18/2005,0.007416976
5/19/2005,0.007719561
5/20/2005,0.007757935
5/23/2005,0.007659744
5/24/2005,0.007617573
5/25/2005,0.006558946
5/26/2005,0.006537661
5/27/2005,0.004770905
5/31/2005,0.004433192
6/1/2005,0.005026348
6/2/2005,0.005236967
6/3/2005,0.004461311
6/6/2005,0.004819103
6/7/2005,0.004796443
6/8/2005,0.004498111
6/9/2005,0.004467845
6/10/2005,0.004652096
6/13/2005,0.004464794
6/14/2005,0.004546112
6/15/2005,0.003913439
6/16/2005,0.002972211
6/17/2005,0.002999832
6/20/2005,0.002408316
6/21/2005,0.002304829
6/22/2005,0.002312007
6/23/2005,0.002018802
6/24/2005,0.005202111
6/27/2005,0.005662078
6/28/2005,0.005559698
6/29/2005,0.006226962
6/30/2005,0.006225561
7/1/2005,0.006283375
7/5/2005,0.006218011
7/6/2005,0.006908604
7/7/2005,0.007290605
7/8/2005,0.007470845
7/11/2005,0.006968282
7/12/2005,0.006350881
7/13/2005,0.006340168
7/14/2005,0.006006987
7/15/2005,0.005809096
7/18/2005,0.005243333
7/19/2005,0.005696556
7/20/2005,0.005465933
7/21/2005,0.004041006
7/22/2005,0.004943151
7/25/2005,0.004131637
7/26/2005,0.004192434
7/27/2005,0.00415637
7/28/2005,0.004247089
7/29/2005,0.004482086
8/1/2005,0.005138408
8/2/2005,0.004902832
8/3/2005,0.004955986
8/4/2005,0.004922543
8/5/2005,0.005296071
8/8/2005,0.005353635
8/9/2005,0.005316054
8/10/2005,0.005686733
8/11/2005,0.005544961
8/12/2005,0.005276694
8/15/2005,0.005211796
8/16/2005,0.005624848
8/17/2005,0.006563488
8/18/2005,0.006415069
8/19/2005,0.006072403
8/22/2005,0.005821974
8/23/2005,0.005796528
8/24/2005,0.005387048
8/25/2005,0.005942165
8/26/2005,0.005906402
8/29/2005,0.0059663
8/30/2005,0.006209415
8/31/2005,0.005013165
9/1/2005,0.00661404
9/2/2005,0.006621763
9/6/2005,0.006608924
9/7/2005,0.007598034
9/8/2005,0.007530028
9/9/2005,0.00685644
9/12/2005,0.007195242
9/13/2005,0.006643412
9/14/2005,0.00690737
9/15/2005,0.006744951
9/16/2005,0.005574913
9/19/2005,0.005926311
9/20/2005,0.006032349
9/21/2005,0.005439012
9/22/2005,0.005948501
9/23/2005,0.006173606
9/26/2005,0.005125914
9/27/2005,0.005230669
9/28/2005,0.005076471
9/29/2005,0.005048707
9/30/2005,0.005793657
10/3/2005,0.005373295
10/4/2005,0.005389552
10/5/2005,0.005904684
10/6/2005,0.006600771
10/7/2005,0.006432198
10/10/2005,0.006599883
10/11/2005,0.006864106
10/12/2005,0.006831832
10/13/2005,0.0068912
10/14/2005,0.005710581
10/17/2005,0.007106239
10/18/2005,0.007471409
10/19/2005,0.007419276
10/20/2005,0.008686816
10/21/2005,0.010335172
10/24/2005,0.010359884
10/25/2005,0.01122785
10/26/2005,0.011244035
10/27/2005,0.010909016
10/28/2005,0.011578873
10/31/2005,0.012000193
11/1/2005,0.011980178
11/2/2005,0.011249249
11/3/2005,0.010520541
11/4/2005,0.008045122
11/7/2005,0.008209912
11/8/2005,0.007021805
11/9/2005,0.006926221
11/10/2005,0.006711233
11/11/2005,0.00500826
11/14/2005,0.003557915
11/15/2005,0.003759854
11/16/2005,0.004294376
11/17/2005,0.003194681
11/18/2005,0.003992028
11/21/2005,0.003861612
11/22/2005,0.003902612
11/23/2005,0.003787749
11/25/2005,0.003792164
11/28/2005,0.003605947
11/29/2005,0.004810207
11/30/2005,0.004845197
